Customer_Type,Category,Unit_Price,Quantity,Discount,Total_Price,cluster
B2C,Soft Drinks,0.9299999999999997,6.0,3.469446951953614e-18,5.5800000000000125,2
B2C,Water,0.96,14.0,3.469446951953614e-18,13.439999999999998,2
B2C,Alcoholic Beverages,5.03,8.0,3.469446951953614e-18,40.24000000000001,1
B2B,Water,0.7199999999999998,27.0,0.05,18.47,0
B2C,Soft Drinks,1.04,13.0,3.469446951953614e-18,13.519999999999996,2
B2C,Juices,3.02,4.0,3.469446951953614e-18,12.079999999999998,1
B2C,Juices,2.93,7.000000000000002,3.469446951953614e-18,20.510000000000005,1
B2C,Water,0.5499999999999998,3.0,3.469446951953614e-18,1.6499999999999773,2
B2C,Soft Drinks,1.2300000000000004,12.0,3.469446951953614e-18,14.760000000000005,2
B2C,Soft Drinks,0.5300000000000002,13.0,3.469446951953614e-18,6.889999999999986,2
B2C,Juices,3.02,12.0,3.469446951953614e-18,36.24000000000001,1
B2C,Soft Drinks,1.58,13.0,3.469446951953614e-18,20.539999999999992,2
B2C,Alcoholic Beverages,1.54,2.0,3.469446951953614e-18,3.0800000000000125,1
B2C,Juices,3.21,9.0,3.469446951953614e-18,28.89,1
B2C,Alcoholic Beverages,0.96,3.0,3.469446951953614e-18,2.8799999999999955,1
B2C,Water,1.2599999999999998,5.0,3.469446951953614e-18,6.300000000000011,2
B2C,Water,0.5700000000000003,7.000000000000002,3.469446951953614e-18,3.990000000000009,2
B2C,Soft Drinks,0.96,8.0,3.469446951953614e-18,7.680000000000007,2
B2C,Water,0.8600000000000003,15.0,3.469446951953614e-18,12.900000000000006,2
B2B,Juices,1.6899999999999995,51.0,0.05,81.88,0
B2C,Water,0.5600000000000005,10.0,3.469446951953614e-18,5.599999999999994,2
B2C,Water,1.38,14.0,3.469446951953614e-18,19.319999999999993,2
B2C,Alcoholic Beverages,4.35,15.0,3.469446951953614e-18,65.25,1
B2C,Water,1.2599999999999998,15.0,3.469446951953614e-18,18.900000000000006,2
B2B,Juices,2.2,2.0,0.05,4.180000000000007,0
B2B,Juices,1.7199999999999998,1.0,0.05,1.6299999999999955,0
B2C,Water,0.46999999999999975,15.0,3.469446951953614e-18,7.049999999999997,2
B2C,Alcoholic Beverages,1.4100000000000001,1.0,3.469446951953614e-18,1.4099999999999966,1
B2C,Alcoholic Beverages,1.0499999999999998,8.0,3.469446951953614e-18,8.400000000000006,1
B2C,Water,0.8600000000000003,6.0,3.469446951953614e-18,5.159999999999997,2
B2B,Soft Drinks,1.3399999999999999,46.0,0.05,58.56,0
B2B,Soft Drinks,1.13,32.0,0.05,34.349999999999994,0
B2C,Soft Drinks,2.27,10.0,3.469446951953614e-18,22.700000000000003,2
B2C,Alcoholic Beverages,1.5099999999999998,7.000000000000002,3.469446951953614e-18,10.569999999999993,1
B2C,Alcoholic Beverages,1.88,1.0,3.469446951953614e-18,1.8799999999999955,1
B2C,Alcoholic Beverages,2.0400000000000005,11.0,3.469446951953614e-18,22.439999999999998,1
B2C,Juices,1.7999999999999998,9.0,3.469446951953614e-18,16.200000000000003,1
B2C,Water,1.6100000000000003,3.0,3.469446951953614e-18,4.8300000000000125,2
B2C,Alcoholic Beverages,4.32,15.0,3.469446951953614e-18,64.8,1
B2C,Juices,2.31,1.0,3.469446951953614e-18,2.3100000000000023,1
B2B,Alcoholic Beverages,5.39,11.0,0.05,56.33,1
B2C,Soft Drinks,0.5300000000000002,9.0,3.469446951953614e-18,4.77000000000001,2
B2C,Juices,3.56,5.0,3.469446951953614e-18,17.799999999999997,1
B2C,Alcoholic Beverages,1.5499999999999998,10.0,3.469446951953614e-18,15.5,1
B2C,Soft Drinks,2.21,2.0,3.469446951953614e-18,4.4199999999999875,2
B2C,Juices,3.43,5.0,3.469446951953614e-18,17.150000000000006,1
B2B,Alcoholic Beverages,2.23,47.0,0.1,94.33,0
B2C,Water,1.6100000000000003,7.000000000000002,3.469446951953614e-18,11.269999999999996,2
B2C,Juices,1.7999999999999998,4.0,3.469446951953614e-18,7.200000000000003,1
B2B,Alcoholic Beverages,3.83,41.0,0.05,149.18,0
B2C,Water,0.8899999999999997,15.0,3.469446951953614e-18,13.349999999999994,2
B2C,Juices,3.02,2.0,3.469446951953614e-18,6.039999999999992,1
B2C,Water,0.5700000000000003,8.0,3.469446951953614e-18,4.560000000000002,2
B2C,Water,0.9299999999999997,2.0,3.469446951953614e-18,1.8600000000000136,2
B2C,Alcoholic Beverages,1.5899999999999999,15.0,3.469446951953614e-18,23.849999999999994,1
B2C,Soft Drinks,0.5899999999999999,9.0,3.469446951953614e-18,5.310000000000002,2
B2C,Juices,3.31,8.0,3.469446951953614e-18,26.480000000000004,1
B2C,Juices,2.38,14.0,3.469446951953614e-18,33.31999999999999,1
B2C,Water,1.3100000000000005,5.0,3.469446951953614e-18,6.550000000000011,2
B2C,Soft Drinks,2.22,9.0,3.469446951953614e-18,19.980000000000004,2
B2C,Alcoholic Beverages,1.9800000000000004,14.0,3.469446951953614e-18,27.72,1
B2B,Water,0.6100000000000003,10.0,0.05,5.789999999999992,0
B2C,Water,0.8600000000000003,5.0,3.469446951953614e-18,4.300000000000011,2
B2C,Water,1.71,12.0,3.469446951953614e-18,20.519999999999996,2
B2C,Water,0.9900000000000002,13.0,3.469446951953614e-18,12.870000000000005,2
B2B,Alcoholic Beverages,1.0300000000000002,13.0,0.05,12.719999999999999,1
B2C,Water,1.6100000000000003,10.0,3.469446951953614e-18,16.099999999999994,2
B2C,Alcoholic Beverages,1.5899999999999999,9.0,3.469446951953614e-18,14.310000000000002,1
B2C,Juices,3.46,8.0,3.469446951953614e-18,27.680000000000007,1
B2C,Juices,1.5899999999999999,4.0,3.469446951953614e-18,6.360000000000014,1
B2C,Water,0.8600000000000003,9.0,3.469446951953614e-18,7.739999999999995,2
B2C,Water,1.38,12.0,3.469446951953614e-18,16.560000000000002,2
B2C,Water,0.5700000000000003,1.0,3.469446951953614e-18,0.5699999999999932,2
B2C,Alcoholic Beverages,1.88,4.0,3.469446951953614e-18,7.519999999999996,1
B2C,Juices,3.21,8.0,3.469446951953614e-18,25.680000000000007,1
B2C,Juices,1.5899999999999999,10.0,3.469446951953614e-18,15.900000000000006,1
B2B,Juices,1.5199999999999996,53.0,0.05,76.53,0
B2C,Water,1.6100000000000003,15.0,3.469446951953614e-18,24.150000000000006,2
B2C,Water,0.5899999999999999,3.0,3.469446951953614e-18,1.7700000000000102,2
B2B,Soft Drinks,2.0799999999999996,33.0,0.05,65.21,0
B2B,Soft Drinks,0.7199999999999998,24.0,0.1,15.549999999999997,0
B2C,Water,0.9900000000000002,6.0,3.469446951953614e-18,5.939999999999998,2
B2C,Water,0.6399999999999997,6.0,3.469446951953614e-18,3.8400000000000034,2
B2C,Water,1.6600000000000001,8.0,3.469446951953614e-18,13.280000000000001,2
B2C,Water,1.2300000000000004,6.0,3.469446951953614e-18,7.3799999999999955,2
B2B,Juices,2.0499999999999994,51.0,0.05,99.32,0
B2B,Soft Drinks,2.38,33.0,0.05,74.61,0
B2C,Soft Drinks,2.34,10.0,3.469446951953614e-18,23.400000000000006,2
B2C,Water,1.38,15.0,3.469446951953614e-18,20.700000000000003,2
B2B,Soft Drinks,3.05,43.0,0.05,124.59,0
B2B,Soft Drinks,1.37,7.000000000000002,0.1,8.629999999999995,0
B2C,Alcoholic Beverages,1.9399999999999995,11.0,3.469446951953614e-18,21.340000000000003,1
B2B,Alcoholic Beverages,4.39,29.0,0.05,120.94,1
B2C,Water,1.46,15.0,3.469446951953614e-18,21.900000000000006,2
B2C,Soft Drinks,1.9900000000000002,10.0,3.469446951953614e-18,19.900000000000006,2
B2C,Water,0.8899999999999997,8.0,3.469446951953614e-18,7.1200000000000045,2
B2C,Juices,1.5899999999999999,7.000000000000002,3.469446951953614e-18,11.129999999999995,1
B2C,Soft Drinks,1.2400000000000002,10.0,3.469446951953614e-18,12.400000000000006,2
B2C,Soft Drinks,0.5899999999999999,13.0,3.469446951953614e-18,7.670000000000002,2
B2C,Juices,2.38,8.0,3.469446951953614e-18,19.039999999999992,1
B2C,Soft Drinks,1.7400000000000002,11.0,3.469446951953614e-18,19.14,2
B2C,Water,1.3100000000000005,10.0,3.469446951953614e-18,13.099999999999994,2
B2C,Juices,1.6899999999999995,13.0,3.469446951953614e-18,21.97,1
B2C,Water,1.46,1.0,3.469446951953614e-18,1.460000000000008,2
B2C,Soft Drinks,0.6100000000000003,10.0,3.469446951953614e-18,6.099999999999994,2
B2C,Alcoholic Beverages,1.0199999999999996,13.0,3.469446951953614e-18,13.260000000000005,1
B2C,Alcoholic Beverages,4.48,5.0,3.469446951953614e-18,22.400000000000006,1
B2C,Juices,3.67,14.0,3.469446951953614e-18,51.379999999999995,1
B2C,Water,0.4900000000000002,2.0,3.469446951953614e-18,0.9799999999999898,2
B2B,Soft Drinks,1.9399999999999995,25.0,0.05,46.08,0
B2C,Water,0.96,13.0,3.469446951953614e-18,12.480000000000004,2
B2B,Water,0.8799999999999999,42.0,0.1,33.25999999999999,0
B2C,Alcoholic Beverages,1.5899999999999999,15.0,3.469446951953614e-18,23.849999999999994,1
B2C,Water,0.96,9.0,3.469446951953614e-18,8.64,2
B2C,Juices,3.31,6.0,3.469446951953614e-18,19.86,1
B2B,Water,0.7699999999999996,2.0,0.05,1.460000000000008,0
B2C,Water,0.9100000000000001,3.0,3.469446951953614e-18,2.7299999999999898,2
B2C,Water,0.45999999999999996,14.0,3.469446951953614e-18,6.439999999999998,2
B2C,Juices,2.38,5.0,3.469446951953614e-18,11.900000000000006,1
B2B,Alcoholic Beverages,0.9100000000000001,45.0,0.05,38.900000000000006,0
B2C,Water,0.5800000000000001,4.0,3.469446951953614e-18,2.319999999999993,2
B2C,Soft Drinks,2.1199999999999997,4.0,3.469446951953614e-18,8.480000000000004,2
B2C,Soft Drinks,1.2300000000000004,9.0,3.469446951953614e-18,11.069999999999993,2
B2C,Juices,2.38,2.0,3.469446951953614e-18,4.759999999999991,1
B2C,Water,0.5899999999999999,5.0,3.469446951953614e-18,2.9499999999999886,2
B2C,Water,0.96,5.0,3.469446951953614e-18,4.800000000000011,2
B2C,Water,0.5499999999999998,6.0,3.469446951953614e-18,3.3000000000000114,2
B2C,Juices,3.21,6.0,3.469446951953614e-18,19.260000000000005,1
B2C,Water,0.5800000000000001,2.0,3.469446951953614e-18,1.1599999999999966,2
B2C,Juices,2.31,9.0,3.469446951953614e-18,20.789999999999992,1
B2C,Juices,3.56,5.0,3.469446951953614e-18,17.799999999999997,1
B2C,Water,1.0700000000000003,4.0,3.469446951953614e-18,4.280000000000001,2
B2C,Water,0.9900000000000002,8.0,3.469446951953614e-18,7.920000000000002,2
B2C,Water,1.0099999999999998,9.0,3.469446951953614e-18,9.090000000000003,2
B2B,Juices,2.4,40.0,0.05,91.2,0
B2C,Soft Drinks,1.2300000000000004,2.0,3.469446951953614e-18,2.460000000000008,2
B2B,Juices,2.91,27.0,0.05,74.64,0
B2C,Juices,1.6399999999999997,12.0,3.469446951953614e-18,19.680000000000007,1
B2C,Alcoholic Beverages,1.12,9.0,3.469446951953614e-18,10.079999999999998,1
B2C,Soft Drinks,2.35,5.0,3.469446951953614e-18,11.75,2
B2B,Juices,1.1399999999999997,28.0,0.1,28.730000000000004,0
B2C,Water,1.6600000000000001,15.0,3.469446951953614e-18,24.900000000000006,2
B2B,Soft Drinks,2.36,35.0,0.1,74.34,0
B2C,Soft Drinks,2.35,2.0,3.469446951953614e-18,4.699999999999989,2
B2C,Soft Drinks,3.12,13.0,3.469446951953614e-18,40.56,2
B2C,Water,1.71,9.0,3.469446951953614e-18,15.39,2
B2B,Water,0.9100000000000001,43.0,0.05,37.17,0
B2C,Juices,3.02,10.0,3.469446951953614e-18,30.200000000000003,1
B2C,Water,0.45999999999999996,3.0,3.469446951953614e-18,1.3799999999999955,2
B2B,Water,1.38,27.0,0.05,35.400000000000006,0
B2C,Juices,1.6899999999999995,10.0,3.469446951953614e-18,16.900000000000006,1
B2C,Water,1.2599999999999998,15.0,3.469446951953614e-18,18.900000000000006,2
B2C,Water,1.2599999999999998,10.0,3.469446951953614e-18,12.599999999999994,2
B2C,Alcoholic Beverages,1.4100000000000001,13.0,3.469446951953614e-18,18.33,1
B2B,Soft Drinks,2.6,45.0,0.05,111.15,0
B2C,Water,1.42,7.000000000000002,3.469446951953614e-18,9.939999999999998,2
B2B,Juices,2.56,50.0,0.1,115.2,0
B2B,Soft Drinks,0.6699999999999999,38.0,0.1,22.909999999999997,0
B2C,Juices,3.11,14.0,3.469446951953614e-18,43.53999999999999,1
B2C,Soft Drinks,2.27,8.0,3.469446951953614e-18,18.159999999999997,2
B2B,Water,1.04,57.0,0.05,56.31999999999999,0
B2C,Water,1.6100000000000003,15.0,3.469446951953614e-18,24.150000000000006,2
B2C,Water,0.5600000000000005,8.0,3.469446951953614e-18,4.47999999999999,2
B2C,Alcoholic Beverages,5.03,1.0,3.469446951953614e-18,5.030000000000001,1
B2B,Alcoholic Beverages,1.46,46.0,0.05,63.8,0
B2C,Soft Drinks,1.0999999999999996,7.000000000000002,3.469446951953614e-18,7.700000000000003,2
B2C,Soft Drinks,1.1899999999999995,8.0,3.469446951953614e-18,9.519999999999996,2
B2C,Alcoholic Beverages,4.07,9.0,3.469446951953614e-18,36.629999999999995,1
B2C,Soft Drinks,1.1899999999999995,1.0,3.469446951953614e-18,1.1899999999999977,2
B2C,Water,1.71,4.0,3.469446951953614e-18,6.840000000000003,2
B2C,Soft Drinks,0.5899999999999999,3.0,3.469446951953614e-18,1.7700000000000102,2
B2C,Juices,3.12,4.0,3.469446951953614e-18,12.480000000000004,1
B2C,Soft Drinks,3.12,13.0,3.469446951953614e-18,40.56,2
B2C,Soft Drinks,0.6100000000000003,10.0,3.469446951953614e-18,6.099999999999994,2
B2C,Juices,1.5899999999999999,1.0,3.469446951953614e-18,1.5900000000000034,1
B2B,Soft Drinks,1.4399999999999995,51.0,0.05,69.77,0
B2B,Soft Drinks,2.0600000000000005,29.0,0.1,53.77000000000001,0
B2C,Soft Drinks,1.2000000000000002,12.0,3.469446951953614e-18,14.400000000000006,2
B2C,Soft Drinks,0.96,6.0,3.469446951953614e-18,5.759999999999991,2
B2C,Juices,2.93,8.0,3.469446951953614e-18,23.439999999999998,1
B2C,Juices,3.11,11.0,3.469446951953614e-18,34.21000000000001,1
B2B,Soft Drinks,0.7400000000000002,49.0,0.05,34.45,0
B2C,Alcoholic Beverages,1.0199999999999996,1.0,3.469446951953614e-18,1.0200000000000102,1
B2C,Water,0.5499999999999998,6.0,3.469446951953614e-18,3.3000000000000114,2
B2B,Soft Drinks,1.0499999999999998,52.0,0.05,51.870000000000005,0
B2C,Water,1.6600000000000001,8.0,3.469446951953614e-18,13.280000000000001,2
B2B,Soft Drinks,0.8100000000000005,7.000000000000002,0.05,5.389999999999986,0
B2C,Water,0.45999999999999996,14.0,3.469446951953614e-18,6.439999999999998,2
B2B,Soft Drinks,0.75,28.0,0.05,19.950000000000003,0
B2C,Water,1.46,11.0,3.469446951953614e-18,16.060000000000002,2
B2C,Soft Drinks,0.9900000000000002,15.0,3.469446951953614e-18,14.849999999999994,2
B2C,Soft Drinks,1.1600000000000001,3.0,3.469446951953614e-18,3.4799999999999898,2
B2B,Soft Drinks,1.29,40.0,0.1,46.44,0
B2C,Soft Drinks,3.31,12.0,3.469446951953614e-18,39.72,2
B2C,Alcoholic Beverages,1.37,15.0,3.469446951953614e-18,20.549999999999997,1
B2C,Water,1.3100000000000005,4.0,3.469446951953614e-18,5.240000000000009,2
B2C,Soft Drinks,2.21,15.0,3.469446951953614e-18,33.150000000000006,2
B2B,Juices,2.25,38.0,0.1,76.95,0
B2C,Water,1.0700000000000003,8.0,3.469446951953614e-18,8.560000000000002,2
B2C,Juices,3.56,13.0,3.469446951953614e-18,46.28,1
B2C,Water,1.0700000000000003,9.0,3.469446951953614e-18,9.629999999999995,2
B2C,Juices,3.43,5.0,3.469446951953614e-18,17.150000000000006,1
B2C,Juices,3.43,3.0,3.469446951953614e-18,10.289999999999992,1
B2C,Water,1.0099999999999998,15.0,3.469446951953614e-18,15.150000000000006,2
B2C,Water,0.45999999999999996,15.0,3.469446951953614e-18,6.900000000000006,2
B2C,Juices,3.11,8.0,3.469446951953614e-18,24.879999999999995,1
B2C,Water,1.6100000000000003,5.0,3.469446951953614e-18,8.049999999999997,2
B2C,Alcoholic Beverages,1.63,11.0,3.469446951953614e-18,17.930000000000007,1
B2C,Water,1.2599999999999998,10.0,3.469446951953614e-18,12.599999999999994,2
B2C,Soft Drinks,1.5300000000000002,7.000000000000002,3.469446951953614e-18,10.710000000000008,2
B2C,Water,1.04,15.0,3.469446951953614e-18,15.599999999999994,2
B2C,Soft Drinks,0.96,12.0,3.469446951953614e-18,11.519999999999996,2
B2C,Alcoholic Beverages,1.5099999999999998,7.000000000000002,3.469446951953614e-18,10.569999999999993,1
B2B,Juices,2.83,55.0,0.1,140.08,0
B2C,Water,1.2599999999999998,4.0,3.469446951953614e-18,5.039999999999992,2
B2B,Soft Drinks,1.04,22.0,0.05,21.739999999999995,0
B2C,Water,1.42,14.0,3.469446951953614e-18,19.879999999999995,2
B2B,Water,0.5999999999999996,17.0,0.05,9.689999999999998,0
B2B,Juices,1.5999999999999996,45.0,0.05,68.4,0
B2B,Juices,1.58,33.0,0.1,46.93000000000001,0
B2B,Alcoholic Beverages,1.04,58.0,0.05,57.3,0
B2C,Soft Drinks,2.27,6.0,3.469446951953614e-18,13.620000000000005,2
B2C,Water,1.42,10.0,3.469446951953614e-18,14.200000000000003,2
B2C,Water,1.3100000000000005,12.0,3.469446951953614e-18,15.719999999999999,2
B2B,Soft Drinks,0.8799999999999999,18.0,0.1,14.26000000000002,0
B2C,Alcoholic Beverages,1.37,15.0,3.469446951953614e-18,20.549999999999997,1
B2C,Soft Drinks,2.21,4.0,3.469446951953614e-18,8.840000000000003,2
B2C,Juices,2.31,1.0,3.469446951953614e-18,2.3100000000000023,1
B2C,Juices,2.31,8.0,3.469446951953614e-18,18.480000000000004,1
B2B,Juices,2.4,14.0,0.1,30.239999999999995,0
B2C,Alcoholic Beverages,1.5499999999999998,4.0,3.469446951953614e-18,6.199999999999989,1
B2B,Juices,2.0600000000000005,2.0,0.05,3.9099999999999966,0
B2B,Soft Drinks,1.9000000000000004,2.0,0.05,3.6100000000000136,0
B2C,Soft Drinks,0.5499999999999998,4.0,3.469446951953614e-18,2.1999999999999886,2
B2C,Alcoholic Beverages,1.5899999999999999,2.0,3.469446951953614e-18,3.180000000000007,1
B2C,Juices,3.56,13.0,3.469446951953614e-18,46.28,1
B2C,Water,0.46999999999999975,15.0,3.469446951953614e-18,7.049999999999997,2
B2C,Soft Drinks,1.0999999999999996,2.0,3.469446951953614e-18,2.1999999999999886,2
B2B,Soft Drinks,0.6899999999999995,1.0,0.05,0.6599999999999966,0
B2C,Juices,3.31,4.0,3.469446951953614e-18,13.239999999999995,1
B2B,Soft Drinks,2.38,54.0,0.05,122.09,0
B2B,Soft Drinks,0.7199999999999998,33.0,0.05,22.569999999999993,0
B2C,Water,0.8600000000000003,12.0,3.469446951953614e-18,10.319999999999993,2
B2C,Alcoholic Beverages,2.0400000000000005,13.0,3.469446951953614e-18,26.519999999999996,1
B2C,Alcoholic Beverages,1.63,15.0,3.469446951953614e-18,24.450000000000003,1
B2C,Water,0.9299999999999997,6.0,3.469446951953614e-18,5.5800000000000125,2
B2B,Alcoholic Beverages,5.09,11.0,0.1,50.39,0
B2C,Alcoholic Beverages,0.9299999999999997,15.0,3.469446951953614e-18,13.950000000000003,1
B2C,Soft Drinks,1.0999999999999996,15.0,3.469446951953614e-18,16.5,2
B2C,Water,0.45999999999999996,6.0,3.469446951953614e-18,2.759999999999991,2
B2C,Water,1.0700000000000003,6.0,3.469446951953614e-18,6.4199999999999875,2
B2C,Soft Drinks,3.21,7.000000000000002,3.469446951953614e-18,22.47,2
B2C,Soft Drinks,2.28,8.0,3.469446951953614e-18,18.239999999999995,2
B2B,Soft Drinks,0.9100000000000001,10.0,0.1,8.189999999999998,0
B2C,Juices,1.75,5.0,3.469446951953614e-18,8.75,1
B2C,Juices,3.02,11.0,3.469446951953614e-18,33.22,1
B2C,Soft Drinks,2.0499999999999994,1.0,3.469446951953614e-18,2.0500000000000114,2
B2B,Water,1.08,4.0,0.05,4.099999999999994,0
B2B,Water,0.5899999999999999,9.0,0.05,5.039999999999992,0
B2C,Juices,3.56,14.0,3.469446951953614e-18,49.84,1
B2B,Juices,2.52,27.0,0.05,64.64,0
B2B,Water,0.8899999999999997,49.0,0.05,41.43000000000001,0
B2B,Alcoholic Beverages,1.3600000000000003,33.0,0.1,40.39,0
B2B,Water,0.41000000000000014,1.0,0.05,0.38999999999998636,2
B2C,Soft Drinks,3.31,9.0,3.469446951953614e-18,29.789999999999992,2
B2B,Soft Drinks,0.8600000000000003,36.0,0.05,29.409999999999997,0
B2B,Alcoholic Beverages,2.0999999999999996,14.0,0.05,27.930000000000007,1
B2B,Juices,1.3200000000000003,38.0,0.05,47.650000000000006,0
B2C,Juices,2.38,2.0,3.469446951953614e-18,4.759999999999991,1
B2B,Water,0.6399999999999997,48.0,0.05,29.180000000000007,0
B2C,Alcoholic Beverages,4.32,11.0,3.469446951953614e-18,47.52000000000001,1
B2B,Water,0.6600000000000001,21.0,0.05,13.170000000000002,0
B2C,Soft Drinks,1.2000000000000002,6.0,3.469446951953614e-18,7.200000000000003,2
B2B,Soft Drinks,1.1899999999999995,46.0,0.05,52.0,0
B2C,Water,0.4900000000000002,3.0,3.469446951953614e-18,1.4699999999999989,2
B2B,Juices,2.42,17.0,0.05,39.08,0
B2B,Water,0.7199999999999998,3.0,0.05,2.0500000000000114,0
B2C,Alcoholic Beverages,1.08,12.0,3.469446951953614e-18,12.960000000000008,1
B2C,Water,0.4900000000000002,15.0,3.469446951953614e-18,7.349999999999994,2
B2C,Soft Drinks,2.26,11.0,3.469446951953614e-18,24.86,2
B2C,Soft Drinks,1.58,14.0,3.469446951953614e-18,22.120000000000005,2
B2C,Alcoholic Beverages,1.63,9.0,3.469446951953614e-18,14.670000000000002,1
B2C,Water,1.6100000000000003,15.0,3.469446951953614e-18,24.150000000000006,2
B2C,Juices,1.5899999999999999,7.000000000000002,3.469446951953614e-18,11.129999999999995,1
B2C,Water,0.8600000000000003,3.0,3.469446951953614e-18,2.5800000000000125,2
B2C,Water,0.5700000000000003,8.0,3.469446951953614e-18,4.560000000000002,2
B2C,Water,1.2599999999999998,11.0,3.469446951953614e-18,13.86,2
B2C,Soft Drinks,1.58,6.0,3.469446951953614e-18,9.480000000000004,2
B2C,Water,1.2300000000000004,10.0,3.469446951953614e-18,12.299999999999997,2
B2C,Water,0.45999999999999996,4.0,3.469446951953614e-18,1.8400000000000034,2
B2C,Juices,1.6399999999999997,3.0,3.469446951953614e-18,4.9199999999999875,1
B2C,Water,0.46999999999999975,14.0,3.469446951953614e-18,6.5800000000000125,2
B2B,Soft Drinks,0.7699999999999996,50.0,0.05,36.56999999999999,0
B2C,Water,1.3100000000000005,3.0,3.469446951953614e-18,3.930000000000007,2
B2B,Soft Drinks,0.8899999999999997,46.0,0.05,38.89,0
B2C,Soft Drinks,3.31,10.0,3.469446951953614e-18,33.099999999999994,2
B2C,Soft Drinks,1.6799999999999997,10.0,3.469446951953614e-18,16.799999999999997,2
B2B,Water,1.37,39.0,0.05,50.75999999999999,0
B2B,Alcoholic Beverages,1.1399999999999997,46.0,0.05,49.81999999999999,0
B2C,Soft Drinks,0.96,3.0,3.469446951953614e-18,2.8799999999999955,2
B2C,Soft Drinks,1.2699999999999996,15.0,3.469446951953614e-18,19.049999999999997,2
B2C,Alcoholic Beverages,1.88,15.0,3.469446951953614e-18,28.200000000000003,1
B2C,Soft Drinks,1.2699999999999996,1.0,3.469446951953614e-18,1.2700000000000102,2
B2C,Water,0.96,12.0,3.469446951953614e-18,11.519999999999996,2
B2C,Juices,2.31,11.0,3.469446951953614e-18,25.409999999999997,1
B2C,Juices,1.5899999999999999,4.0,3.469446951953614e-18,6.360000000000014,1
B2C,Water,1.6600000000000001,15.0,3.469446951953614e-18,24.900000000000006,2
B2C,Juices,1.7999999999999998,6.0,3.469446951953614e-18,10.799999999999997,1
B2C,Water,0.9900000000000002,11.0,3.469446951953614e-18,10.89,2
B2C,Water,0.5700000000000003,13.0,3.469446951953614e-18,7.409999999999997,2
B2C,Soft Drinks,0.5600000000000005,14.0,3.469446951953614e-18,7.840000000000003,2
B2C,Soft Drinks,2.21,5.0,3.469446951953614e-18,11.049999999999997,2
B2C,Juices,1.5899999999999999,4.0,3.469446951953614e-18,6.360000000000014,1
B2C,Alcoholic Beverages,4.07,15.0,3.469446951953614e-18,61.05,1
B2C,Juices,3.33,10.0,3.469446951953614e-18,33.3,1
B2C,Juices,3.56,8.0,3.469446951953614e-18,28.480000000000004,1
B2C,Soft Drinks,2.27,6.0,3.469446951953614e-18,13.620000000000005,2
B2C,Soft Drinks,1.1600000000000001,1.0,3.469446951953614e-18,1.1599999999999966,2
B2C,Juices,2.31,6.0,3.469446951953614e-18,13.86,1
B2B,Soft Drinks,1.2599999999999998,48.0,0.05,57.46000000000001,0
B2B,Juices,1.4399999999999995,12.0,0.05,16.42,0
B2B,Soft Drinks,0.6200000000000001,5.0,0.05,2.9399999999999977,0
B2C,Juices,3.12,5.0,3.469446951953614e-18,15.599999999999994,1
B2C,Juices,3.23,3.0,3.469446951953614e-18,9.689999999999998,1
B2C,Juices,3.31,4.0,3.469446951953614e-18,13.239999999999995,1
B2C,Alcoholic Beverages,1.33,8.0,3.469446951953614e-18,10.64,1
B2C,Juices,3.67,4.0,3.469446951953614e-18,14.680000000000007,1
B2C,Water,0.9299999999999997,8.0,3.469446951953614e-18,7.439999999999998,2
B2C,Soft Drinks,0.5600000000000005,13.0,3.469446951953614e-18,7.280000000000001,2
B2C,Soft Drinks,0.6100000000000003,10.0,3.469446951953614e-18,6.099999999999994,2
B2B,Water,0.8100000000000005,16.0,0.05,12.310000000000002,0
B2C,Soft Drinks,1.2000000000000002,3.0,3.469446951953614e-18,3.5999999999999943,2
B2B,Juices,1.71,15.0,0.05,24.370000000000005,0
B2C,Water,0.9100000000000001,13.0,3.469446951953614e-18,11.829999999999998,2
B2C,Water,0.5800000000000001,3.0,3.469446951953614e-18,1.740000000000009,2
B2C,Alcoholic Beverages,1.0499999999999998,2.0,3.469446951953614e-18,2.0999999999999943,1
B2C,Water,0.5800000000000001,3.0,3.469446951953614e-18,1.740000000000009,2
B2C,Soft Drinks,1.2300000000000004,14.0,3.469446951953614e-18,17.22,2
B2C,Juices,1.6399999999999997,5.0,3.469446951953614e-18,8.200000000000003,1
B2B,Juices,3.35,45.0,0.05,143.21,0
B2C,Alcoholic Beverages,5.03,4.0,3.469446951953614e-18,20.120000000000005,1
B2C,Juices,3.02,1.0,3.469446951953614e-18,3.0200000000000102,1
B2B,Soft Drinks,0.6899999999999995,50.0,0.05,32.78,0
B2C,Alcoholic Beverages,4.22,10.0,3.469446951953614e-18,42.2,1
B2B,Water,0.9199999999999999,35.0,0.05,30.590000000000003,0
B2C,Soft Drinks,2.35,14.0,3.469446951953614e-18,32.900000000000006,2
B2B,Soft Drinks,1.1899999999999995,15.0,0.05,16.960000000000008,0
B2C,Soft Drinks,2.27,14.0,3.469446951953614e-18,31.78,2
B2C,Juices,3.21,9.0,3.469446951953614e-18,28.89,1
B2C,Soft Drinks,0.9900000000000002,3.0,3.469446951953614e-18,2.969999999999999,2
B2B,Alcoholic Beverages,1.3100000000000005,43.0,0.05,53.50999999999999,0
B2C,Water,0.5899999999999999,13.0,3.469446951953614e-18,7.670000000000002,2
